"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"1",18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,19.7900502133421,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,19.8016795994526,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425,18.1506492465425
"2",19.2474596864457,19.2474596864457,16.3149178709917,16.3005493741753,19.2474596864457,19.2474596864457,19.2474596864457,19.2474596864457,19.2474596864457,19.2474596864457,19.2474596864457,19.2474596864457,19.2474596864457,19.2474596864457,19.2474596864457,19.2474596864457,19.2474596864457,19.2474596864457,19.2474596864457,19.2474596864457,19.2474596864457,19.2474596864457,19.2474596864457,16.3005493741753,19.2474596864457,19.2474596864457,19.2474596864457,16.3149178709917,19.2474596864457,19.2474596864457,16.3149178709917,19.2474596864457,19.2474596864457,19.2474596864457,19.2474596864457,16.3005493741753,16.3005493741753,19.2474596864457,19.2474596864457,19.2474596864457,19.2474596864457,19.2474596864457,19.2474596864457,19.2474596864457,19.2474596864457,19.2474596864457,19.2474596864457,19.2474596864457,19.2474596864457,19.2474596864457,19.2474596864457,19.2474596864457,16.3005493741753,19.2474596864457,19.2474596864457,19.2474596864457,19.2474596864457,19.2474596864457,19.2474596864457,19.2474596864457,19.2474596864457,19.2474596864457,19.2249706476666,19.2474596864457,19.2474596864457,19.2474596864457,19.2474596864457,16.3005493741753,19.2474596864457,16.3149178709917,19.2474596864457,19.2474596864457,19.2474596864457,19.2474596864457,19.2474596864457,19.2474596864457,16.3149178709917,19.2474596864457,16.3149178709917,16.3149178709917,19.2474596864457,19.2474596864457,16.3149178709917,19.2474596864457,19.2474596864457,19.2474596864457,19.2474596864457,19.2474596864457,19.2474596864457,19.2474596864457,19.2474596864457,19.2474596864457,19.2474596864457,19.2474596864457,19.2474596864457,16.3149178709917,19.2474596864457,19.2474596864457,19.2474596864457,19.2474596864457
"3",17.5856821721945,17.5856821721945,17.5856821721945,17.5856821721945,17.5964585448068,17.5964585448068,17.5964585448068,17.5964585448068,17.5856821721945,17.5856821721945,17.5964585448068,17.5856821721945,17.5964585448068,17.5856821721945,17.4336157061806,17.5856821721945,17.5964585448068,17.5964585448068,17.5964585448068,17.4336157061806,17.5856821721945,19.778998127313,17.5964585448068,17.5856821721945,17.5856821721945,17.5856821721945,17.5856821721945,17.5856821721945,17.5964585448068,17.5856821721945,17.5856821721945,17.5964585448068,17.5964585448068,17.5856821721945,17.5856821721945,17.5856821721945,17.5856821721945,17.5964585448068,17.5856821721945,17.5964585448068,17.5964585448068,17.5964585448068,17.5964585448068,17.5964585448068,17.5964585448068,17.5856821721945,17.5964585448068,17.5856821721945,17.5964585448068,17.5964585448068,17.5964585448068,17.5964585448068,17.5964585448068,17.5964585448068,17.5964585448068,17.5856821721945,17.5856821721945,17.5856821721945,17.5856821721945,17.5856821721945,17.5964585448068,17.5964585448068,17.5856821721945,17.5964585448068,17.5856821721945,19.778998127313,17.5964585448068,17.5856821721945,17.5964585448068,17.5964585448068,17.5964585448068,17.5964585448068,17.5856821721945,17.5856821721945,17.5856821721945,17.5856821721945,17.5856821721945,17.5964585448068,17.5856821721945,17.5964585448068,17.5964585448068,15.386275810604,17.5964585448068,17.5964585448068,17.5964585448068,17.5964585448068,17.5964585448068,17.5964585448068,17.5964585448068,17.5964585448068,17.5856821721945,17.5964585448068,17.5856821721945,17.5856821721945,17.5964585448068,17.5964585448068,17.5856821721945,17.5964585448068,17.5964585448068,17.4336157061806
"4",18.3518895258284,16.5972367617336,16.5972367617336,16.5972367617336,16.5972367617336,18.3518895258284,16.5972367617336,16.5972367617336,16.5972367617336,16.5972367617336,16.5972367617336,16.5972367617336,16.5972367617336,16.5972367617336,16.5972367617336,16.5972367617336,16.4669624908326,16.5972367617336,16.5972367617336,16.5972367617336,16.5972367617336,16.5972367617336,16.5972367617336,16.5972367617336,16.5972367617336,16.5972367617336,18.3432684277386,16.5972367617336,18.3518895258284,18.3518895258284,18.3432684277386,16.5972367617336,16.5972367617336,16.5972367617336,16.5972367617336,16.5972367617336,16.5972367617336,16.5972367617336,16.5972367617336,16.5972367617336,16.5972367617336,16.5972367617336,16.5972367617336,16.5972367617336,16.5972367617336,16.5972367617336,16.5972367617336,16.5972367617336,16.5972367617336,16.5972367617336,16.5972367617336,16.5972367617336,16.5972367617336,16.5972367617336,16.5972367617336,16.5972367617336,16.5972367617336,16.5972367617336,16.5972367617336,16.5972367617336,16.5972367617336,16.5972367617336,18.3518895258284,16.5972367617336,16.5972367617336,16.4669624908326,16.5972367617336,16.5972367617336,16.5972367617336,16.5972367617336,16.5972367617336,16.5972367617336,16.5972367617336,16.5972367617336,18.3432684277386,16.5972367617336,18.3432684277386,16.5972367617336,16.5972367617336,16.5972367617336,16.5972367617336,16.5972367617336,16.5972367617336,18.3518895258284,16.5972367617336,16.5972367617336,16.5972367617336,16.5972367617336,16.5972367617336,18.3432684277386,18.3518895258284,16.5972367617336,16.5972367617336,16.5972367617336,18.3432684277386,16.5972367617336,16.4669624908326,16.5972367617336,16.5972367617336,16.5972367617336
"5",17.3932995430972,15.8297112623422,15.8297112623422,17.3932995430972,17.3932995430972,17.3932995430972,17.3932995430972,15.8297112623422,15.8297112623422,17.3932995430972,17.3932995430972,17.3932995430972,17.3932995430972,17.3932995430972,15.8297112623422,15.8297112623422,17.3932995430972,15.8297112623422,15.8297112623422,17.3932995430972,17.3932995430972,17.3932995430972,17.3932995430972,15.8297112623422,17.3932995430972,17.3932995430972,17.3932995430972,17.3932995430972,17.3932995430972,15.8297112623422,17.3932995430972,15.8297112623422,17.3932995430972,15.8297112623422,17.2346908413029,15.9513996288437,15.8297112623422,17.3932995430972,15.8297112623422,17.3932995430972,17.3932995430972,15.8297112623422,17.3932995430972,15.8297112623422,15.8297112623422,17.3932995430972,17.3932995430972,17.3932995430972,17.3932995430972,15.8297112623422,17.3932995430972,15.8297112623422,17.3932995430972,17.3932995430972,17.3932995430972,17.3932995430972,15.8297112623422,15.8297112623422,15.8297112623422,17.3932995430972,17.3932995430972,15.8297112623422,17.3932995430972,17.3932995430972,17.3932995430972,17.3932995430972,15.8297112623422,15.8297112623422,15.8297112623422,15.8297112623422,15.8297112623422,17.3932995430972,15.8297112623422,16.8313879086602,17.3932995430972,17.3932995430972,15.8297112623422,15.8297112623422,17.3932995430972,17.3932995430972,17.3932995430972,15.8297112623422,17.3932995430972,15.8297112623422,17.3932995430972,15.8297112623422,15.8297112623422,17.3932995430972,15.8297112623422,15.8297112623422,15.8297112623422,15.8297112623422,17.3932995430972,15.8228466693449,17.3932995430972,17.3932995430972,17.3932995430972,17.3932995430972,15.8297112623422,17.3932995430972
"6",16.6216972891383,16.6216972891383,16.6216972891383,16.6216972891383,16.6216972891383,16.6216972891383,16.6216972891383,16.6216972891383,16.6216972891383,16.6216972891383,16.6216972891383,16.2269538687717,16.6216972891383,16.6216972891383,16.6216972891383,17.825965499676,16.6216972891383,16.6216972891383,16.6216972891383,17.5671723951331,16.6216972891383,16.6216972891383,16.6216972891383,16.6216972891383,16.6216972891383,17.7550932767921,16.6216972891383,16.6216972891383,16.6216972891383,16.6216972891383,16.6216972891383,16.6216972891383,16.6216972891383,16.6216972891383,16.6216972891383,16.6216972891383,16.6216972891383,16.6216972891383,17.5671723951331,16.6216972891383,16.6216972891383,16.6216972891383,16.6216972891383,16.6216972891383,16.6216972891383,16.6216972891383,16.6216972891383,16.6216972891383,16.6216972891383,16.6216972891383,16.6216972891383,16.2269538687717,16.6216972891383,16.6216972891383,16.6216972891383,17.5671723951331,16.6216972891383,16.6216972891383,16.6216972891383,16.6216972891383,16.6216972891383,16.6216972891383,16.6216972891383,16.6216972891383,16.6216972891383,16.6216972891383,16.6216972891383,16.6216972891383,16.6216972891383,16.6216972891383,16.6216972891383,16.6216972891383,16.6216972891383,16.6216972891383,17.825965499676,16.6216972891383,16.6216972891383,16.6216972891383,16.6216972891383,16.6216972891383,16.6216972891383,16.6216972891383,16.6216972891383,16.6158133522835,16.6216972891383,16.6216972891383,16.6216972891383,16.6216972891383,16.6216972891383,16.6216972891383,16.6216972891383,16.6216972891383,17.825965499676,16.6216972891383,16.6216972891383,16.6216972891383,16.6216972891383,16.6216972891383,16.6158133522835,16.6216972891383
"7",17.0967302828897,16.8702863164146,17.0347170878662,17.0967302828897,17.0967302828897,16.8702863164146,16.8702863164146,16.8702863164146,16.9426579803004,16.0378471539212,16.8702863164146,17.0347170878662,16.1342618735453,17.0347170878662,17.0967302828897,16.0378471539212,16.8702863164146,16.8702863164146,17.0967302828897,16.8702863164146,16.8702863164146,17.0967302828897,16.8702863164146,17.0967302828897,16.8702863164146,16.8702863164146,17.0967302828897,16.8702863164146,16.0378471539212,16.8702863164146,16.0378471539212,17.0347170878662,16.8702863164146,16.8702863164146,17.1879965577658,17.0967302828897,16.8702863164146,16.3001995852253,16.8702863164146,16.8702863164146,16.1342618735453,16.8702863164146,16.8702863164146,16.8702863164146,16.8702863164146,16.8702863164146,17.0967302828897,17.0347170878662,16.8702863164146,17.0967302828897,17.0967302828897,16.0378471539212,16.8702863164146,16.0378471539212,16.8702863164146,17.0967302828897,16.8702863164146,16.8702863164146,16.8702863164146,16.0378471539212,17.0967302828897,16.8702863164146,16.8702863164146,16.8702863164146,16.8702863164146,16.8702863164146,16.8702863164146,17.0967302828897,16.9426579803004,14.9564222182311,16.8702863164146,16.8702863164146,17.3661321628513,16.8702863164146,17.0967302828897,17.0967302828897,16.8702863164146,16.3001995852253,16.0378471539212,17.0967302828897,16.8702863164146,16.0378471539212,16.8702863164146,16.1342618735453,16.8702863164146,17.0967302828897,16.0378471539212,16.1342618735453,17.0347170878662,17.0967302828897,17.0967302828897,16.8702863164146,16.8702863164146,16.8702863164146,17.0967302828897,16.1342618735453,16.8702863164146,16.8702863164146,16.8702863164146,17.0347170878662
"8",17.127963705528,17.2649168633851,17.054735542528,16.3236874154132,17.2649168633851,16.6757382995251,16.4093893884124,16.3236874154132,16.3236874154132,16.5249709411688,17.2097940233643,17.2649168633851,17.2649168633851,17.2649168633851,17.2649168633851,16.5568895765724,16.3236874154132,17.2649168633851,16.3236874154132,17.2649168633851,16.4093893884124,17.2649168633851,17.2097940233643,17.2649168633851,17.2097940233643,17.2649168633851,16.3236874154132,16.3236874154132,17.4110775491199,17.2097940233643,17.2649168633851,16.3236874154132,17.2097940233643,17.2097940233643,16.610672914168,16.4093893884124,16.5249709411688,17.2649168633851,16.4093893884124,17.2097940233643,16.3236874154132,16.4093893884124,17.2649168633851,17.2649168633851,17.2649168633851,17.2649168633851,15.669443466196,17.2097940233643,16.7030502623071,16.3236874154132,17.2649168633851,17.2097940233643,16.4093893884124,17.2649168633851,16.5249709411688,17.2649168633851,17.5043852011288,16.3236874154132,15.816943654356,17.054735542528,17.2097940233643,16.3236874154132,17.2097940233643,17.2097940233643,16.3236874154132,17.2097940233643,15.669443466196,17.2649168633851,17.2649168633851,17.2649168633851,17.2097940233643,16.4093893884124,16.4093893884124,16.5568895765724,15.669443466196,16.3236874154132,17.127963705528,16.3236874154132,17.2649168633851,17.2649168633851,16.3236874154132,17.2649168633851,16.2834074777058,17.4110775491199,16.4093893884124,17.2097940233643,16.4093893884124,17.2649168633851,16.5249709411688,17.2097940233643,17.2649168633851,16.758173102328,16.5568895765724,17.2649168633851,17.2097940233643,16.4698481011479,17.2649168633851,17.2649168633851,17.2649168633851,17.3292472312836
"9",16.9188159763262,16.810646573486,16.7335147977868,17.5310107449428,16.94339674283,16.6873887314146,17.5310107449428,16.7335147977868,16.0717094731515,16.7335147977868,17.5310107449428,15.9635400703113,16.94339674283,16.810646573486,17.7302229984538,17.5310107449428,15.9635400703113,17.4573634588901,17.5310107449428,16.7335147977868,15.9635400703113,17.5310107449428,17.5310107449428,16.810646573486,16.7335147977868,16.683904241768,17.5310107449428,17.5310107449428,15.9635400703113,16.6102569557153,16.683904241768,17.5310107449428,17.5310107449428,16.7610360174673,17.5310107449428,17.5310107449428,17.5310107449428,16.94339674283,16.94339674283,16.683904241768,16.810646573486,16.7335147977868,16.810646573486,16.7335147977868,17.5310107449428,16.7335147977868,16.9614538231611,15.9635400703113,17.5310107449428,16.9421911906473,15.9635400703113,16.810646573486,17.5310107449428,17.5310107449428,16.683904241768,17.5310107449428,17.5310107449428,16.6022489401239,16.0962902396553,16.7610360174673,16.7610360174673,17.4573634588901,17.3914581121901,16.1446952434913,16.7335147977868,17.5310107449428,16.0717094731515,16.6276620529219,17.5310107449428,17.4077529028713,16.6214833847146,16.7610360174673,16.810646573486,16.6102569557153,16.7335147977868,16.0717094731515,17.5310107449428,17.4573634588901,17.5310107449428,16.0962902396553,16.94339674283,16.94339674283,16.810646573486,16.810646573486,16.7610360174673,16.7335147977868,16.8692054203075,16.683904241768,15.9635400703113,17.5310107449428,17.5310107449428,16.94339674283,17.5310107449428,17.5310107449428,16.9188159763262,17.5310107449428,16.7335147977868,16.94339674283,16.94339674283,17.5310107449428
"10",17.0938474012565,16.9567755269366,17.0237276051663,17.0268953230269,16.8968615753911,17.2145293733874,16.8968615753911,17.0237276051663,16.3237505801886,15.8878918535772,16.8968615753911,16.3237505801886,17.0237276051663,16.6579886746452,17.1475772951578,17.0237276051663,16.3237505801886,16.5145523484097,17.0938474012565,16.467186906424,17.0938474012565,17.0268953230269,17.9897530662063,16.3688510856602,17.0237276051663,17.6817718425329,16.8968615753911,17.0938474012565,16.9567755269366,17.0237276051663,17.0237276051663,16.9567755269366,17.0876633436123,16.3688510856602,16.4444325523195,17.1921832220204,17.0268953230269,16.3688510856602,17.0237276051663,17.0237276051663,17.0938474012565,17.2145293733874,16.467186906424,17.0938474012565,17.0237276051663,17.0938474012565,17.0237276051663,17.0876633436123,17.0237276051663,17.0938474012565,16.6579886746452,17.6817718425329,17.0237276051663,16.3688510856602,17.6218578909875,16.4220864009524,17.6817718425329,17.0938474012565,16.4220864009524,16.3237505801886,15.7895560328134,17.0237276051663,17.8102399538079,17.2145293733874,17.0237276051663,16.5596528538813,16.3237505801886,16.5596528538813,17.6306425799456,17.0938474012565,16.2567985019589,17.0852436382115,17.0237276051663,16.4895330577911,17.0237276051663,17.0938474012565,17.6817718425329,17.2145293733874,17.0237276051663,17.0401431327399,16.4895330577911,17.0938474012565,17.7213034628014,16.5373067025143,16.3688510856602,17.0938474012565,17.0433108506005,16.2567985019589,17.0237276051663,17.1475772951578,17.0237276051663,17.0237276051663,17.0237276051663,15.7672098814463,17.0876633436123,16.4895330577911,17.0237276051663,17.2145293733874,17.6817718425329,17.2145293733874
