"","V1"
"154",6.80858750313577
"155",6.83445376000597
"156",6.85953418601587
"157",6.88488262300404
"158",6.91045480942964
"159",6.93566299412486
"160",6.96136706930431
"161",6.98801919151278
"162",7.01401397100347
"163",7.04031160319541
"164",7.06692183899405
"165",7.0942554920379
"166",7.12189731827963
"167",7.15034691427966
"168",7.17708580503205
"169",7.20361969758959
"170",7.23034208965068
"171",7.25703850596465
"172",7.28403073181946
"173",7.31115212848336
"174",7.3385368619231
"175",7.36503280838519
"176",7.39162340762731
"177",7.41849529904492
"178",7.44570292040007
"179",7.47316460220327
"180",7.50123148814967
"181",7.52945751348646
"182",7.55819115547732
"183",7.58641391981099
"184",7.61479305979057
"185",7.64350123208807
"186",7.67260747059824
"187",7.70227685472208
"188",7.73176184015962
"189",7.76184031473897
"190",7.79191975643665
"191",7.82212205474505
"192",7.85200561336033
"193",7.88218190419084
"194",7.91287310311167
"195",7.94359958033296
"196",7.97460758180742
"197",8.00584027548918
"198",8.03650903273664
"199",8.06772431548116
"200",8.09942096275926
"201",8.13103444790129
"202",8.16291360254473
"203",8.19470222733587
"204",8.22710032028901
"205",8.2603026811429
"206",8.29268840792106
"207",8.32531122606518
"208",8.35868802031069
"209",8.39198556428616
"210",8.42584813565153
"211",8.46019218704018
"212",8.49512211725517
"213",8.53059968674576
"214",8.56635410343058
"215",8.60252284354135
"216",8.63893464033798
"217",8.67519232688169
"218",8.71124546366472
"219",8.74772633317428
"220",8.78388204443567
"221",8.81912897966065
"222",8.85430070474155
"223",8.89020802814616
"224",8.92642036207503
"225",8.96299704773915
"226",9.00033373372457
"227",9.03636256504438
"228",9.07200503194017
"229",9.10726430181849
"230",9.1428851797821
"231",9.17830887093535
"232",9.21386784228136
"233",9.24951702615535
"234",9.28494984289554
"235",9.32059912469888
"236",9.35622378257459
"237",9.39264157459538
"238",9.42901517870279
"239",9.46588740205477
"240",9.50262660717624
"241",9.53946889370731
"242",9.57629348610781
"243",9.61329222485545
"244",9.65027740923037
"245",9.68712319271395
"246",9.72433238726534
"247",9.76163128838836
"248",9.79951964935646
"249",9.83750506317651
"250",9.87604588109807
