"","V1"
"325",9.34411726885044
"326",9.38985453868696
"327",9.3973408118202
"328",9.41082527561008
"329",9.44284794195334
"330",9.48543972445437
"331",9.52612445888526
"332",9.5120594544274
"333",9.53500789367483
"334",9.56882001369305
"335",9.60347481107495
"336",9.65353180394015
"337",9.70981588961821
"338",9.74896826052534
"339",9.7948460144521
"340",9.84100975473617
"341",9.87384171951566
"342",9.91259116956386
"343",9.91643693705369
"344",9.93985316924255
"345",9.98215159597148
"346",10.0308918123406
"347",10.0448266212648
"348",10.0542232016793
"349",10.1019543824614
"350",10.1370576676352
"351",10.1521331075892
"352",10.1609580694507
"353",10.1699790554145
"354",10.1805536145114
"355",10.1903512360154
"356",10.2399937344595
"357",10.2780177310954
"358",10.3246838195586
"359",10.3409386226213
"360",10.3833225961636
"361",10.3907405499235
"362",10.4227009485437
"363",10.4472975984232
"364",10.4813210734083
"365",10.5360196319897
"366",10.5442640226575
"367",10.5542067859829
"368",10.5677279052114
"369",10.5855175978042
"370",10.6103659485371
"371",10.6233464940102
"372",10.6603364298458
"373",10.6934459521404
"374",10.7339333981258
"375",10.7992976844627
"376",10.8238286948758
"377",10.8492089267376
"378",10.8594233402341
"379",10.8688521549928
"380",10.9100248002062
"381",10.930793920961
"382",10.9737341661939
"383",10.964440779926
"384",10.981182564361
"385",10.9922705806953
"386",11.008827694988
"387",11.0440435921189
"388",11.0483104503607
"389",11.062161637632
"390",11.090299198374
"391",11.1006903251121
"392",11.1261858404334
"393",11.1339014487415
"394",11.1742955610669
"395",11.1947804172503
"396",11.2146809797542
"397",11.2146809797542
"398",11.2523645670823
"399",11.258128231523
"400",11.2845591054132
"401",11.3051071727654
"402",11.3553414075212
"403",11.3737290456597
"404",11.3851251393393
"405",11.4103970566649
"406",11.4267581132212
"407",11.4656740845725
"408",11.4988120713398
"409",11.535072899475
"410",11.5527891450551
"411",11.5693194231808
"412",11.6130050198132
"413",11.6467162054179
"414",11.6822101430576
"415",11.6822101430576
"416",11.6829574665487
"417",11.7112624778404
"418",11.7112624778404
"419",11.760933633867
"420",11.7953615416801
"421",11.8115037015622
"422",11.8501579695658
"423",11.8709484174748
"424",11.889126109254
"425",11.9105788336542
"426",11.9233160964769
"427",11.9369860640531
"428",11.9749635703838
"429",11.9920994986339
"430",12.0361961343486
"431",12.0709059319623
"432",12.1058187457428
"433",12.1500563761792
"434",12.1649361287123
"435",12.1862859656511
"436",12.2107264184435
"437",12.2174808202441
"438",12.229357493535
"439",12.2504526384782
"440",12.2694632924428
"441",12.3066477610898
"442",12.3066477610898
"443",12.334779615725
"444",12.3565497622249
"445",12.373143791169
"446",12.4187738751836
"447",12.4307237682408
"448",12.4662883140055
"449",12.4976810191189
"450",12.5249084394026
"451",12.5625892063351
"452",12.6044772142135
"453",12.6498020814277
"454",12.6677424999968
"455",12.6832436999342
"456",12.7111067172386
"457",12.7357437904476
"458",12.7588961556891
"459",12.7772695984121
"460",12.7922691407872
"461",12.8090307684596
"462",12.8275441801118
"463",12.8459340198853
"464",12.865914508874
"465",12.8978623310812
"466",12.9551069381155
"467",12.970631759229
"468",13.0024147778605
"469",13.0223008235873
"470",13.0423118894888
"471",13.0746826388934
"472",13.0910216747248
"473",13.1103975107235
"474",13.1386683034536
"475",13.1560272914396
"476",13.1863361619578
"477",13.2254240138274
"478",13.2367801390986
"479",13.2504461141166
"480",13.2720667053208
"481",13.3068386332741
"482",13.3261548525091
"483",13.3434130157581
"484",13.3901819193532
"485",13.3901819193532
"486",13.3965166508736
"487",13.4138907395316
"488",13.4506524318604
"489",13.4885955259085
"490",13.5256332759344
"491",13.5692198232925
"492",13.5692198232925
"493",13.6082078322832
"494",13.6341996356473
"495",13.6809114314018
"496",13.699464310754
"497",13.7174082365354
"498",13.7476444107555
"499",13.7920673241697
"500",13.8162670798891
"501",13.8481207385607
"502",13.8487929127021
"503",13.8912833331492
"504",13.8912618004396
"505",13.9115494658745
"506",13.9305447166431
"507",13.9559207701453
"508",13.9559207701453
"509",13.957924802034
"510",13.9486555601794
"511",13.9326551734755
"512",13.9865101347245
"513",14.0168683697279
"514",14.0479968698044
"515",14.0977001613613
"516",14.1140819568179
"517",14.1411908676599
"518",14.1781983389115
"519",14.179964169494
"520",14.2028483217195
"521",14.2396939116583
"522",14.2389687020665
"523",14.276251699463
"524",14.2862785815321
"525",14.3084140107029
"526",14.3164227268578
"527",14.3463365248174
"528",14.3823803624701
"529",14.4201596672771
"530",14.4631382985287
"531",14.4931040462424
"532",14.5159135486372
"533",14.53981599242
"534",14.53981599242
"535",14.56280800376
"536",14.5784563139205
"537",14.6041699788861
"538",14.6087180603882
"539",14.6232831745546
"540",14.66471015743
"541",14.679560176366
"542",14.6887849879936
"543",14.6851161890837
"544",14.7149411770462
"545",14.7071999198476
"546",14.7308435623876
"547",14.7387759704375
"548",14.7826984748075
"549",14.8141842349495
"550",14.8325353498216
"551",14.8428907742097
