"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"196",1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614,1.28261848474614
"197",1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367,1.2818156502367
"198",1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321,1.28128961146321
"199",1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092,1.28097731239092
"200",1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358,1.28400259067358
"201",1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415,1.28305111906415
"202",1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591,1.28236849061591
"203",1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377,1.28194662480377
"204",1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924,1.28115611726924
"205",1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211,1.28098241296211
"206",1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557,1.28333587127557
"207",1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382,1.28211055276382
"208",1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318,1.28109452736318
"209",1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574,1.28087286340574
"210",1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066,1.28498268546066
"211",1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963,1.28412054476963
"212",1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836,1.2830224772836
