"","V1"
"375",1.32146814404432
"376",1.32166633507293
"377",1.32205530949881
"378",1.32307086852541
"379",1.32395002258016
"380",1.32324275769144
"381",1.32365509745239
"382",1.32291790072266
"383",1.32483504182868
"384",1.32543763275471
"385",1.32604356377941
"386",1.32643538243051
"387",1.32616967914901
"388",1.32697739100515
"389",1.3276862745098
"390",1.32724822695035
"391",1.32815057283142
"392",1.32823881099743
"393",1.32904747944326
"394",1.32831551173448
"395",1.32871943638624
"396",1.32925203721263
"397",1.32925203721263
"398",1.32868098369171
"399",1.32979765013055
"400",1.32993777056277
"401",1.33027387120651
"402",1.32965149750305
"403",1.32975039292469
"404",1.33047995123632
"405",1.33036714784787
"406",1.33085448226113
"407",1.33015815021661
"408",1.32976320299112
"409",1.32931633536121
"410",1.32994923857868
"411",1.33091676256233
"412",1.33020380123655
"413",1.32989886460008
"414",1.32944169468898
"415",1.32944169468898
"416",1.33114035087719
"417",1.3309102244389
"418",1.3309102244389
"419",1.3302440416372
"420",1.32967914768589
"421",1.33033191656635
"422",1.3298618750764
"423",1.33019521985039
"424",1.33106595175561
"425",1.33145444910151
"426",1.33201495757227
"427",1.33257797125649
"428",1.33221767254169
"429",1.33260104410271
"430",1.33195420672794
"431",1.33135651706028
"432",1.33093533554508
"433",1.33030583873957
"434",1.3309928979893
"435",1.33122210365679
"436",1.33121695538477
"437",1.33229912490056
"438",1.33315235833051
"439",1.33339712487758
"440",1.33369186469923
"441",1.33329987956644
"442",1.33329987956644
"443",1.33337402885683
"444",1.33354322010494
"445",1.33397103935086
"446",1.33327496771652
"447",1.33403045552578
"448",1.33357185450209
"449",1.33329736146334
"450",1.33312924293203
"451",1.33272389017193
"452",1.33214844456743
"453",1.33155357804968
"454",1.33207845618475
"455",1.33246908655764
"456",1.33239292394178
"457",1.33236600409815
"458",1.33257403189066
"459",1.33314780457638
"460",1.33377453545521
"461",1.33429006261299
"462",1.33466536513941
"463",1.33544893207815
"464",1.33573839875044
"465",1.33528957374023
"466",1.33468160754235
"467",1.33522908049634
"468",1.33501608512744
"469",1.33539295392954
"470",1.33589074426545
"471",1.33543339389322
"472",1.33605624762961
"473",1.33637023769182
"474",1.3361287834972
"475",1.3366923874237
"476",1.33649298156766
"477",1.33590204640808
"478",1.33665814151748
"479",1.33749882108837
"480",1.33768111859218
"481",1.33735379091751
"482",1.33789193416251
"483",1.33871894697812
"484",1.33816050579168
"485",1.33816050579168
"486",1.33917526720644
"487",1.33951939091125
"488",1.33913764510779
"489",1.33862904323368
"490",1.33838370149523
"491",1.33793947245313
"492",1.33793947245313
"493",1.33763034364138
"494",1.33757950419711
"495",1.33700199866755
"496",1.33757629367536
"497",1.33793139897468
"498",1.33767532433357
"499",1.33720879447245
"500",1.33717814892136
"501",1.336806999307
"502",1.33808369493017
"503",1.33759439189712
"504",1.33878308779495
"505",1.33895373604839
"506",1.33951890034364
"507",1.33956109885838
"508",1.33956109885838
"509",1.34064361934898
"510",1.34187367997586
"511",1.34397562706064
"512",1.34341410698699
"513",1.34323514314573
"514",1.34298883556787
"515",1.34241321825394
"516",1.34271459534617
"517",1.34277451938742
"518",1.34249042642954
"519",1.34359571081105
"520",1.34381212223644
"521",1.34344689378758
"522",1.34471057884232
"523",1.34425968779572
"524",1.34489477477763
"525",1.34511186847171
"526",1.34576457645765
"527",1.3455719484992
"528",1.34537814470925
"529",1.34505893863859
"530",1.34459260863512
"531",1.3443430024269
"532",1.34458386094164
"533",1.34477433953033
"534",1.34477433953033
"535",1.34493786549708
"536",1.34555259744692
"537",1.34581995391183
"538",1.34668472943479
"539",1.34699293778957
"540",1.34656430401111
"541",1.34710350317287
"542",1.34792500370535
"543",1.34866381219548
"544",1.34857811017716
"545",1.35023406078987
"546",1.35044444120094
"547",1.35105779716467
"548",1.35063552417165
"549",1.35040872720976
"550",1.3508495773676
"551",1.35136334994558
"552",1.35127866747512
"553",1.35151192125928
"554",1.35101171006613
"555",1.35129568762431
"556",1.35108319103934
"557",1.35135986558858
"558",1.35216208676245
"559",1.3518024403124
"560",1.35147764324728
"561",1.35138043050948
"562",1.35086923658352
"563",1.3504415691107
"564",1.34987142847399
"565",1.35128743552629
"566",1.35157350232911
"567",1.35105909336212
"568",1.35147360284975
"569",1.35173540658001
"570",1.35193290542975
"571",1.35153497400715
"572",1.351289948667
"573",1.35183633063851
"574",1.35146900234093
"575",1.35118064837382
"576",1.35209327527565
"577",1.35261326308258
"578",1.35261326308258
"579",1.35341888651241
"580",1.35333815532852
"581",1.35433035398287
"582",1.35496694686492
"583",1.35665729619218
"584",1.35657626687038
"585",1.35672191879016
"586",1.35718033159927
"587",1.3565498910346
"588",1.35697608736584
"589",1.35790987835767
"590",1.35731423835075
"591",1.35801227115781
"592",1.35755216713285
"593",1.35911571547498
"594",1.36001474790303
"595",1.35995003245441
"596",1.35956016060728
"597",1.35915865516172
"598",1.35962429934858
"599",1.35911835748792
"600",1.35934190256114
"601",1.3605872158222
"602",1.36109268455935
"603",1.36222381037461
"604",1.36348744732625
"605",1.36387671451639
"606",1.36440263361096
"607",1.36573932658192
"608",1.36608125512235
"609",1.36637204282255
"610",1.36680989121524
"611",1.36836097300931
"612",1.36872134252682
"613",1.36895053379759
"614",1.36856233330465
"615",1.36847761467051
"616",1.36906362517661
"617",1.3688430113388
"618",1.3693461222873
"619",1.36937566973098
"620",1.36979078839387
"621",1.37079488860131
"622",1.3718460533442
"623",1.37164162493044
"624",1.37125901275652
"625",1.37131359141188
"626",1.37187264122356
"627",1.37167364062689
"628",1.37169284658749
"629",1.37206993426615
"630",1.37174656510132
"631",1.37239334951877
"632",1.3730986950134
"633",1.37382971277827
"634",1.37342706125406
"635",1.37295016206155
"636",1.37337534252418
"637",1.37422618509918
"638",1.37429623156166
"639",1.37380424453595
"640",1.37450272579932
"641",1.37518423523364
"642",1.37583847002421
"643",1.37636145708479
"644",1.37774661056568
"645",1.37732419963652
"646",1.37759931459126
"647",1.37719162859612
"648",1.37671794871795
"649",1.37713993610224
"650",1.3779751440757
"651",1.37775170410102
"652",1.37752777130821
