"","id","geodesic"
"109",51807,1.26785714285714
"110",51808,1.244299933643
"111",51809,1.36919496456151
"112",51810,1.38211382113821
"113",51811,1.24994881694013
"114",51812,1.33333333333333
"115",51813,1.33500260971378
"116",51814,1.35632183908046
"117",51815,1.30286291280589
"118",51816,1.31931660572437
"119",51817,1.32954633279233
"120",51818,1.36666666666667
"121",51819,1.38379991112804
"122",51820,1.39553395322626
"123",51821,1.32522091844126
"124",51822,1.29323308270677
"125",51823,1.36909297991303
"126",51824,1.30065359477124
"127",51825,1.30168296940355
"128",51826,1.33333333333333
"129",51827,1.24510964148973
"130",51828,1.34006734006734
"131",51829,1.32576039726878
"132",51830,1.35469107551487
"133",51831,1.21818181818182
"134",51832,1.31299589603283
"135",51833,1.32634521313767
"136",51834,1.32795031055901
"137",51835,1.30769230769231
"138",51836,1.23860727086534
"139",51837,1.34454670474981
"140",51838,1.32898622047244
"141",51839,1.36156862745098
"142",51840,1.38270295932901
"143",51841,1.30879803830381
"144",51842,1.38671326489219
"145",51843,1.38095238095238
"146",51844,1.30634920634921
"147",51845,1.34425770308123
"148",51846,1.31854838709677
"149",51847,1.32142857142857
"150",51848,1.32728592162554
"151",51849,1.32939521800281
"152",51850,1.35565754075012
"153",51851,1.34659090909091
"154",51852,1.27188940092166
"155",51853,1.30462645696836
"156",51854,1.27386855815705
"157",51855,1.26482213438735
"158",51856,1.39593012001549
"159",51857,1.35602503912363
"160",51858,1.25969498910675
"161",51859,1.33016832487487
"162",51860,1.3838100102145
"163",51861,1.29280096793708
"164",51862,1.34206655635227
"165",51863,1.33938294010889
"166",51864,1.31902384312023
"167",51865,1.28835978835979
"168",51866,1.27502157031924
"169",51867,1.36572199730094
"170",51868,1.2901965901183
"171",51869,1.32370302521436
"172",51870,1.2944369063772
"173",51871,1.28697214734951
"174",51872,1.43382352941176
"175",51873,1.34069886947585
"176",51874,1.34366035570855
"177",51875,1.24772036474164
"178",51876,1.30615755073959
"179",51877,1.36130161880622
"180",51878,1.36472538900771
"181",51879,1.36044061302682
"182",51880,1.27786052809749
"183",51881,1.37564742166839
"184",51882,1.29471964224286
"185",51883,1.30830039525692
"186",51884,1.34102755026061
"187",51885,1.33148425787106
"188",51886,1.38998930481283
"189",51887,1.37691597414589
"190",51888,1.41057983967067
"191",51889,1.35549457105357
"192",51890,1.3141060197664
"193",51891,1.31042311661507
"194",51892,1.20557491289199
"195",51893,1.20272359219728
"196",51894,1.34097402165969
"197",51895,1.3431164998717
"198",51896,1.2767247031398
"199",51897,1.31430618581323
"200",51898,1.40268822849942
"201",51899,1.35430157261795
"202",51900,1.25851474448047
"203",51901,1.43478260869565
"204",51902,1.16666666666667
"205",51903,1.36662371134021
"206",51904,1.20578528441079
"207",51905,1.32205824735536
"208",51906,1.30653968253968
"209",51907,1.36632217382713
"210",51908,1.36403992015968
"211",51909,1.35721964487991
"212",51910,1.33164839995031
"213",51911,1.31850817710411
"214",51912,1.33737373737374
"215",51913,1.3732298282757
"216",51914,1.36567732115677
"217",51915,1.35583197992027
"218",51916,1.34264784706093
"219",51917,1.26766169154229
"220",51918,1.26935884808405
"221",51919,1.3875302743302
"222",51920,1.29644268774704
"223",51921,1.26021082857899
"224",51922,1.27704233750745
"225",51923,1.29557963536292
"226",51924,1.3594569577291
"227",51925,1.35195081122843
"228",51926,1.36399205994056
"229",51927,1.37684729064039
"230",51928,1.35431669914429
"231",51929,1.34751564225248
"232",51930,1.30168840359923
"233",51931,1.27062146892655
"234",51932,1.39313399778516
"235",51933,1.31428571428571
"236",51934,1.31312428452784
"237",51935,1.34858853721129
"238",51936,1.37514317234789
"239",51937,1.35581972416181
"240",51938,1.31772320578717
"241",51939,1.310686482661
"242",51940,1.35651912074676
"243",51941,1.332085292909
"244",51942,1.31221476510067
"245",51943,1.37866775782995
"246",51944,1.21585365853659
"247",51945,1.42857142857143
"248",51946,1.38298701804998
"249",51947,1.34886871697602
"250",51948,1.3816984155243
"251",51949,1.29701572792042
"252",51950,1.32758620689655
"253",51951,1.35306618829443
"254",51952,1.31087991535884
"255",51953,1.36468468468468
"256",51954,1.42435500515996
"257",51955,1.31050228310502
"258",51956,1.35712134899127
"259",51957,1.39186013958046
"260",51958,1.3450791156997
"261",51959,1.30078479966956
"262",51960,1.31936350686351
"263",51961,1.37776830538979
"264",51962,1.36614133197763
"265",51963,1.39793578657613
"266",51964,1.28963455149502
"267",51965,1.32532171025322
"268",51966,1.31118452100047
"269",51967,1.40555489077686
"270",51968,1.39324819662116
"271",51969,1.32793126511293
"272",51970,1.35790887446328
"273",51971,1.34061349693252
"274",51972,1.35225155279503
"275",51973,1.23809523809524
"276",51974,1.34333333333333
"277",51975,1.3521568627451
"278",51976,1.38946989226734
"279",51977,1.27777777777778
"280",51978,1.36864864864865
"281",51979,1.40654379788776
"282",51980,1.30518773807364
"283",51981,1.24822695035461
"284",51982,1.35921144711961
"285",51983,1.29155800251135
"286",51984,1.2274491538581
"287",51985,1.32836398157589
"288",51986,1.30357142857143
"289",51987,1.36469019665938
"290",51988,1.39
"291",51989,1.32801440717008
"292",51990,1.40886075949367
"293",51991,1.32022570975137
"294",51992,1.32030862496556
"295",51993,1.31113458491381
"296",51994,1.38510597991959
"297",51995,1.27189720798222
"298",51996,1.37095964350719
"299",51997,1.35063176022136
"300",51998,1.27351146644225
"301",51999,1.26790890269151
"302",52000,1.3772440181356
"303",52001,1.36835610086671
"304",52002,1.46666666666667
"305",52003,1.27514859437751
"306",52004,1.25906239107703
"307",52005,1.35301065362719
"308",52006,1.23809523809524
"309",52007,1.30978639735454
"310",52008,1.21694677871148
"311",52009,1.34666666666667
"312",52010,1.33998329554946
"313",52011,1.39776678348107
"314",52012,1.28945373467113
"315",52013,1.28237002486194
"316",52014,1.2949996293276
"317",52015,1.30102483932604
"318",52016,1.30650011566042
"319",52017,1.34005420054201
"320",52018,1.31923076923077
"321",52019,1.37037197606867
"322",52020,1.26708822643782
"323",52021,1.29413002314328
"324",52022,1.383061371408
"325",52023,1.34715560682412
"326",52024,1.34185579743709
"327",52025,1.3062004114017
"328",52026,1.31011567807039
"329",52027,1.33870967741935
"330",52028,1.33090151120375
"331",52029,1.37363366509516
"332",52030,1.34780907668232
"333",52031,1.28938041125541
"334",52032,1.27820512820513
"335",52033,1.34519037056633
"336",52034,1.38735095413062
"337",52035,1.34963235294118
"338",52036,1.30609126812534
"339",52037,1.32331813786435
"340",52038,1.28038027683365
"341",52039,1.38916256157635
"342",52040,1.34631712221643
"343",52041,1.38841061693574
"344",52042,1.33923042901371
"345",52043,1.27024722932651
"346",52044,1.21991730824066
"347",52045,1.34608824619948
"348",52046,1.33985078466684
"349",52047,1.31200396825397
"350",52048,1.29720660257573
"351",52049,1.38313326374391
"352",52050,1.34408846966986
"353",52051,1.39347319347319
"354",52052,1.28575949367089
"355",52053,1.35228958101594
"356",52054,1.29858726363834
"357",52055,1.31220817243381
"358",52056,1.36038961038961
"359",52057,1.31696428571429
"360",52058,1.33932346723044
"361",52059,1.18719390531471
"362",52060,1.27985395189003
"363",52061,1.33704174613266
"364",52062,1.2583427071616
"365",52063,1.25237297599107
"366",52064,1.40230448353315
"367",52065,1.3956043956044
"368",52066,1.28571428571429
"369",52067,1.27034008860645
"370",52068,1.3754302402392
"371",52069,1.28894230769231
"372",52070,1.28651097943534
"373",52071,1.25899431937724
"374",52072,1.35714285714286
"375",52073,1.24748363800496
"376",52074,1.2
"377",52075,1.3599516031458
"378",52076,1.34015729817257
"379",52077,1.28292046936115
"380",52078,1.30290827740492
"381",52079,1.35867744590212
"382",52080,1.34972470894801
"383",52081,1.39949646981555
"384",52082,1.32741367159972
"385",52083,1.33317307692308
"386",52084,1.38832709404497
"387",52085,1.37407091100762
"388",52086,1.2744320230797
"389",52087,1.2760840609738
"390",52088,1.38516912584984
"391",52089,1.35319018799897
"392",52090,1.26190476190476
"393",52091,1.34167741935484
"394",52092,1.36154372903973
"395",52093,1.33444761325915
"396",52094,1.31109690577295
"397",52095,1.33624538924481
"398",52096,1.36994003997335
"399",52097,1.36872038522451
"400",52098,1.35259987598547
"401",52099,1.25982905982906
"402",52100,1.30840738209159
"403",52101,1.30892517542134
"404",52102,1.31672100605496
"405",52103,1.36301105185872
"406",52104,1.37074393205761
"407",52105,1.35
"408",52106,1.33589207518124
"409",52107,1.37116387556674
"410",52108,1.35764622973925
"411",52109,1.28257425742574
"412",52110,1.27307692307692
"413",52111,1.3537320714216
"414",52112,1.32271646329578
"415",52113,1.34538525269263
"416",52114,1.31067457375834
"417",52115,1.45454545454545
"418",52116,1.35421785421785
"419",52117,1.32731157731158
"420",52118,1.30979389329661
"421",52119,1.38825141790718
"422",52120,1.32489451476793
"423",52121,1.34656084656085
"424",52122,1.36715532861143
"425",52123,1.31703974417542
"426",52124,1.2974358974359
"427",52125,1.37694630991721
"428",52126,1.27584051993501
"429",52127,1.38124768261031
"430",52128,1.38801036487149
"431",52129,1.36760160897048
"432",52130,1.30188383045526
"433",52131,1.27939582612706
"434",52132,1.32840711364201
"435",52133,1.32743996743997
"436",52134,1.37071163355748
"437",52135,1.30728291316527
"438",52136,1.29413498379016
"439",52137,1.32194893904371
"440",52138,1.27589903181189
"441",52139,1.28921089764463
"442",52140,1.38607358972153
"443",52141,1.30262587106004
"444",52142,1.3824381268918
"445",52143,1.30216802168022
"446",52144,1.26153846153846
"447",52145,1.30574712643678
"448",52146,1.33589743589744
"449",52147,1.30769230769231
"450",52148,1.30125641336404
"451",52149,1.37665529849141
"452",52150,1.38961038961039
"453",52151,1
"454",52152,1.31217510259918
"455",52153,1.30846774193548
"456",52154,1.29476322045878
"457",52155,1.33191570153788
"458",52156,1.31066252429562
"459",52157,1.24307692307692
"460",52158,1.38346473612006
"461",52159,1.31993680260689
"462",52160,1.37867433873054
"463",52161,1.3950046253469
"464",52162,1.36246662445081
"465",52163,1.37282913165266
"466",52164,1.2962962962963
"467",52165,1.43137254901961
"468",52166,1.34812030075188
"469",52167,1.25714285714286
"470",52168,1.36215957955088
"471",52169,1.39384615384615
"472",52170,1.3434274719989
"473",52171,1.24830917874396
"474",52172,1.38689976058183
"475",52173,1.36865925424929
"476",52174,1.24123182207015
"477",52175,1.39024111747578
"478",52176,1.33517619383302
"479",52177,1.34187192118227
"480",52178,1.30283568817311
"481",52179,1.33918128654971
"482",52180,1.32262756029572
"483",52181,1.33467336683417
"484",52182,1.34152996409832
"485",52183,1.33250529802254
"486",52184,1.35287800687285
"487",52185,1.29519480519481
"488",52186,1.25555555555556
"489",52187,1.30978493092152
"490",52188,1.35555925017665
"491",52189,1.2957042957043
"492",52190,1.43939393939394
"493",52191,1.35383297079955
"494",52192,1.36885356324936
"495",52193,1.30410122164049
"496",52194,1.36794411177645
"497",52195,1.3641737081573
"498",52196,1.35528846153846
"499",52197,1.30917996435238
"500",52198,1.29208741838641
"501",52199,1.36271042798259
"502",52200,1.35772175177487
"503",52201,1.34333333333333
"504",52202,1.33433928659773
"505",52203,1.3065934189641
"506",52204,1.31199241456075
"507",52205,1.39869281045752
"508",52206,1.31706745417897
"509",52207,1.30037226617031
"510",52208,1.30543745804431
"511",52209,1.26799557032115
"512",52210,1.35455462583823
"513",52211,1.31787348612419
"514",52212,1.3567140600316
"515",52213,1.38645399379863
"516",52214,1.31490543119903
"517",52215,1.37630927442392
"518",52216,1.28571428571429
"519",52217,1.28106852497096
"520",52218,1.30549465151817
"521",52219,1.42959001782531
"522",52220,1.26341443434095
"523",52221,1.27347432356296
"524",52222,1.31092047298864
"525",52223,1.29203752293735
"526",52224,1.26795726224479
"527",52225,1.3015274034142
"528",52226,1.37651282051282
"529",52227,1.35524485501302
"530",52228,1.3448275862069
"531",52229,1.30865336240148
"532",52230,1.34895947426068
"533",52231,1.34342051427313
"534",52232,1.33960567277759
"535",52233,1.348108563749
"536",52234,1.27240143369176
"537",52235,1.3382014056919
"538",52236,1.3031847133758
"539",52237,1.38078174944901
"540",52238,1.33951545530493
"541",52239,1.3156547772341
"542",52240,1.29439466204172
"543",52241,1.37151002193384
"544",52242,1.37387097993273
"545",52243,1.33085342682046
"546",52244,1.35602836879433
"547",52245,1.33699059561129
"548",52246,1.32575088536231
"549",52247,1.30099600719582
"550",52248,1.31941923774955
"551",52249,1.3540892392196
"552",52250,1.26947758124229
"553",52251,1.32218725413061
"554",52252,1.31850139376469
"555",52253,1.39247655908735
"556",52254,1.38941569282137
"557",52255,1.37781905300277
"558",52256,1.38653165947969
"559",52257,1.3116623895067
"560",52258,1.33937691521961
"561",52259,1.2781954887218
"562",52260,1.39401050396692
"563",52261,1.40833333333333
"564",52262,1.28541234977207
"565",52263,1.35283168482117
"566",52264,1.42216142270862
"567",52265,1.31800518134715
"568",52266,1.26666666666667
"569",52267,1.36210317460317
"570",52268,1.33615221987315
"571",52269,1.35169147207253
"572",52270,1.38691130589808
"573",52271,1.341052315011
"574",52272,1.24929292929293
"575",52273,1.330174291939
"576",52274,1.30675856579471
"577",52275,1.25799793601651
"578",52276,1.29322066822067
"579",52277,1.29503511350645
"580",52278,1.32504504504505
"581",52279,1.38870040817108
"582",52280,1.39965986394558
"583",52281,1.31700907787864
"584",52282,1.32434423813734
"585",52283,1.3280185896863
"586",52284,1.41520467836257
"587",52285,1.29470950989938
"588",52286,1.31672447848918
"589",52287,1.31278477619941
"590",52288,1.36107712272896
"591",52289,1.39869281045752
"592",52290,1.34763746109592
"593",52291,1.27221476510067
"594",52292,1.3459929592048
"595",52293,1.32978515242829
"596",52294,1.32971014492754
"597",52295,1.34280606440528
"598",52296,1.26761933263504
"599",52297,1.28618642332778
"600",52298,1.29702571394715
"601",52299,1.34222516586541
"602",52300,1.37924297924298
"603",52301,1.36451149745947
"604",52302,1.37695362581694
"605",52303,1.39039649008775
"606",52304,1.38141421266091
"607",52305,1.36689359535522
"608",52306,1.34587202862742
"609",52307,1.32068365247666
"610",52308,1.37591297591298
"611",52309,1.38479721596008
"612",52310,1.37095001138322
"613",52311,1.35004596919434
"614",52312,1.36876200862024
"615",52313,1.35105204872647
"616",52314,1.36389042320945
"617",52315,1.3422463522226
"618",52316,1.32926277702397
"619",52317,1.38156277549339
"620",52318,1.35171026156942
"621",52319,1.32975432211101
"622",52320,1.38024259759521
"623",52321,1.41742057647801
"624",52322,1.30304655653293
"625",52323,1.37281229317142
"626",52324,1.32788353863382
"627",52325,1.25757575757576
"628",52326,1.3219298245614
"629",52327,NA
"630",52328,1.33780285773452
"631",52329,1.33478084826399
"632",52330,1.3371102971103
"633",52331,1.34187359601724
"634",52332,1.37531328320802
"635",52333,1.33622462666547
"636",52334,1.35292319249482
"637",52335,1.35944568248842
"638",52336,1.37164925034075
"639",52337,1.33760683760684
"640",52338,1.32738130666825
"641",52339,1.29512363586131
"642",52340,1.31594502733855
"643",52341,1.35768856073425
"644",52342,1.3779407251231
"645",52343,1.35309480282058
"646",52344,1.37658346793446
"647",52345,1.37920091604302
"648",52346,1.37575136499121
"649",52347,1.37272348281818
"650",52348,1.30946690728186
"651",52349,1.35481690833129
"652",52350,1.3343596549436
"653",52351,1.35560735560736
"654",52352,1.33335434791745
"655",52353,1.34264986636121
"656",52354,1.36418753530409
"657",52355,1.38800485643801
"658",52356,1.2946001367054
"659",52357,1.36448814343551
"660",52358,1.3503606525633
"661",52359,1.29106213454989
"662",52360,1.34835310376598
"663",52361,1.38701835226821
"664",52362,1.34567641489586
"665",52363,1.3132099967543
"666",52364,1.35199285721451
"667",52365,1.30252100840336
"668",52366,1.23529411764706
"669",52367,1.25350993377483
"670",52368,1.36923076923077
"671",52369,1.34567404426559
"672",52370,1.33774291134697
"673",52371,1.42181467181467
"674",52372,1.32071988924781
"675",52373,1.30085197018104
"676",52374,1.30715899681417
"677",52375,1.33016757225697
"678",52376,1
"679",52377,1.21922596754057
"680",52378,1.4003663003663
"681",52379,1.37508771929825
"682",52380,1.39181286549708
"683",52381,1.33665008291874
"684",52382,1.35098039215686
"685",52383,1.32328227218449
"686",52384,1.33688984143254
"687",52385,1.31346153846154
"688",52386,1.25007516741834
"689",52387,1.31287992562397
"690",52388,1.36856554564173
"691",52389,1.32260230764535
"692",52390,1.34640176600441
"693",52391,1.34358019360178
"694",52392,1.3590108839762
"695",52393,1.3371051638992
"696",52394,1.31829281528109
"697",52395,1.3736564805058
"698",52396,1.35015552593157
"699",52397,1.3904669935126
"700",52398,1.34348861173294
"701",52399,1.35469598913391
"702",52400,1.36845593108019
"703",52401,1.30676041895554
"704",52402,1.36727546630636
"705",52403,1.31921132457027
"706",52404,1.38791750121799
"707",52405,1.34882046400371
"708",52406,1.31153734379541
"709",52407,1.32430402328529
"710",52408,1.31951601030548
"711",52409,1.26356886840758
"712",52410,1.37412935323383
"713",52411,1.46409982174688
"714",52412,1.32491978609626
"715",52413,1.37385904533892
"716",52414,1.36326148078725
"717",52415,1.32357812448243
"718",52416,1.36270775856268
"719",52417,1.38149253731343
"720",52418,1.28593872741555
"721",52419,1.36245456835438
"722",52420,1.26201705060765
"723",52421,1.33088834555827
"724",52422,1.32688505182554
"725",52423,1.34025854108957
"726",52424,1.2784392419175
"727",52425,1.35232926277702
"728",52426,1.34022161849619
"729",52427,1.29535742035742
"730",52428,1.3047619047619
"731",52429,1.3346908552388
"732",52430,1.33250037633599
"733",52431,1.34138267086244
"734",52432,1.36950784039745
"735",52433,1.31612260288731
"736",52434,1.28531073446328
"737",52435,1.32797181372549
"738",52436,1.41269841269841
"739",52437,1.35349199622709
"740",52438,1.35247747747748
"741",52439,1.34765122265122
"742",52440,1.38171481905732
"743",52441,1.34002917742116
"744",52442,1.3028291672551
"745",52443,1.31334786821705
"746",52444,1.35500025550616
"747",52445,1.39116243202638
"748",52446,1.33367733058136
"749",52447,1.32336840304508
"750",52448,1.30363233665559
"751",52449,1.31973002668341
"752",52450,1.34220438100902
"753",52451,1.334134148035
"754",52452,1.34729759062296
"755",52453,1.36617009118639
"756",52454,1.29929742388759
"757",52455,1.30996916752312
"758",52456,1.32795663672327
"759",52457,1.32113888125973
"760",52458,1.32574994472152
"761",52459,1.32793522267206
"762",52460,1.33366761530469
"763",52461,1.3114361129067
"764",52462,1.3047619047619
"765",52463,1.33245421245421
"766",52464,1.2969571230982
"767",52465,1.31363636363636
"768",52466,1.31047403276403
"769",52467,1.37479582862169
"770",52468,1.29852219307586
"771",52469,1.26586496667633
"772",52470,1.34321227751237
"773",52471,1.29452720207254
"774",52472,1.35923744763524
"775",52473,1.36772486772487
"776",52474,1.35184585492228
"777",52475,1.31782428235567
"778",52476,1.31685251420156
"779",52477,1.35133485888635
"780",52478,1.22727272727273
"781",52479,1.32868751618752
"782",52480,1.32135432135432
"783",52481,1.36057605760576
"784",52482,1.33618233618234
"785",52483,1.30072463768116
"786",52484,1.43589743589744
"787",52485,1.33333333333333
"788",52486,1.37000685044764
"789",52487,1.37221636810678
"790",52488,1.31306023288934
"791",52489,1.23953279424978
"792",52490,1.28123436196831
"793",52491,1.32658569500675
"794",52492,1.34659090909091
"795",52493,1.31914893617021
"796",52494,1.30016117417098
"797",52495,1.3424779671479
"798",52496,1.39540229885057
"799",52497,1.33292104720676
"800",52498,1.27414500683995
"801",52499,1.27072560467056
"802",52500,1.29151138716356
"803",52501,1.29411764705882
"804",52502,1.30844553243574
"805",52503,1.32255892255892
"806",52504,1.29580364212193
"807",52505,1.32900432900433
"808",52506,1.33103448275862
"809",52507,1.29810298102981
"810",52508,1.38735177865613
"811",52509,1.36477628411869
"812",52510,1.27685618729097
"813",52511,1.35278514588859
"814",52512,1.35622895622896
"815",52513,1.37792097119022
"816",52514,1.33701180582801
"817",52515,1.35400800741498
"818",52516,1.35036040815053
"819",52517,1.35536937377691
"820",52518,1.37708280092001
"821",52519,1.34888349187074
"822",52520,1.35627949810061
"823",52521,1.2600409137402
"824",52522,1.39289430330356
"825",52523,1.30987332986292
"826",52524,1.38121484426903
"827",52525,1.35692307692308
"828",52526,1.38135067922302
"829",52527,1.38350134630262
"830",52528,1.34690232696013
"831",52529,1.28018737944337
"832",52530,1.29166666666667
"833",52531,1.32517237664296
"834",52532,1.3522061130986
"835",52533,1.3443614772165
"836",52534,1.35157421289355
"837",52535,1.37409959982214
"838",52536,1.35572450805009
"839",52537,1.30624731644483
"840",52538,1.32480980557904
"841",52539,1.35968247830197
"842",52540,1.34903803671125
"843",52541,1.33561792078494
"844",52542,1.36821063152634
"845",52543,1.39004837414562
"846",52544,1.38936871659253
"847",52545,1.34873408529796
"848",52546,1.34191396090469
"849",52547,1.32128400326498
"850",52548,1.36516143599007
"851",52549,1.33387734605486
"852",52550,1.33733185630638
"853",52551,1.37805892135899
"854",52552,1.32395409107738
"855",52553,1.34634445980092
"856",52554,1.36738969225065
"857",52555,1.34509367284698
"858",52556,1.3803506894725
"859",52557,1.31372549019608
"860",52558,1.26390255905512
"861",52559,1.34097318361278
"862",52560,1.43143233578016
"863",52561,1.35569980060244
"864",52562,1.30099160945843
"865",52563,1.36353916065223
"866",52564,1.26382276391798
"867",52565,1.36636636636637
"868",52566,1.37179487179487
"869",52567,1.37208287895311
"870",52568,1.36661554374576
"871",52569,1.28820908820909
"872",52570,1.34905309180772
"873",52571,1.33669807742801
"874",52572,1.41778846153846
"875",52573,1.35347898115552
"876",52574,1.34135662581681
"877",52575,1.295733423393
"878",52576,1.38807827168872
"879",52577,1.38852148466834
"880",52578,1.31298158547734
"881",52579,1.36861120270677
"882",52580,1.3702526402982
"883",52581,1.35875500827622
"884",52582,1.32574679943101
"885",52583,1.34959804574728
"886",52584,1.36254138018844
"887",52585,1.35589635113696
"888",52586,1.2519368723099
"889",52587,1.37816492450639
"890",52588,1.30770666943263
"891",52589,1.29117144484526
"892",52590,1.34999330924662
"893",52591,1.35647180480077
"894",52592,1.3355046303563
"895",52593,1.32059851031573
"896",52594,1.38516746411483
"897",52595,1.35157268096197
"898",52596,1.30817469204927
"899",52597,1.24978531558609
"900",52598,1.30514786418401
"901",52599,1.24782349433512
"902",52600,1.31025641025641
"903",52601,1.34308042057403
"904",52602,1.3765203595981
"905",52603,1.42741935483871
"906",52604,1.28831124702684
"907",52605,1.2514880952381
"908",52606,1.36353047844888
"909",52607,1.37995432444379
"910",52608,1.37559657294003
"911",52609,1.37713267125032
"912",52610,1.27334972456506
"913",52611,1.34072149516722
"914",52612,1.34312474901377
"915",52613,1.36875833196903
"916",52614,1.34817813765182
"917",52615,1.28225231646472
"918",52616,1.3767159995053
"919",52617,1.29685290671838
"920",52618,1.36539778031325
"921",52619,1.30118115461181
"922",52620,1.35766934742312
"923",52621,1.27480204937122
"924",52622,1.38888888888889
"925",52623,1.33725862797036
"926",52624,1.31209302325581
"927",52625,1.29580525972615
"928",52626,1.29812294814926
"929",52627,1.2910447761194
"930",52628,1.30769230769231
"931",52629,1.32998136966623
"932",52630,1.32679738562091
"933",52631,1.36651439628673
"934",52632,1.3212837242109
"935",52633,1.33864825688524
"936",52634,1.32717342510848
"937",52635,1.22007514761138
"938",52636,1.28790052606408
"939",52637,1.36360545502626
"940",52638,1.34510084005034
"941",52639,1.35080093005303
"942",52640,1.3583716441931
"943",52641,1.35101353672782
"944",52642,1.38585026780878
"945",52643,1.38402133172339
"946",52644,1.3704896065773
"947",52645,1.27763279241803
"948",52646,1.39478152826672
"949",52647,1.36047938938112
"950",52648,1.33250688705234
"951",52649,1.30161090458488
"952",52650,1.39047541117748
"953",52651,1.34278462319443
"954",52652,1.29236192714454
"955",52653,1.36918770879104
"956",52654,1.32447552447552
"957",52655,1.32624113475177
"958",52656,1.41025641025641
"959",52657,1.40833333333333
"960",52658,1.30984274898078
"961",52659,1.32025782688766
"962",52660,1.29566760622194
"963",52661,1.35949704590214
"964",52662,1.32502170609941
"965",52663,1.27021879705908
"966",52664,1.30526315789474
"967",52665,1.39015151515152
"968",52666,1.30815126787751
"969",52667,1.3030303030303
"970",52668,1.33324014537322
"971",52669,1.27006953223767
"972",52670,1.38061514817968
"973",52671,1.37529406874766
"974",52672,1.33704505213457
"975",52673,1.36969150861153
"976",52674,1.29571276128303
"977",52675,1.33018867924528
"978",52676,1.3125
"979",52677,1.28621834786218
"980",52678,1.31777148656589
"981",52679,1.36034255599473
"982",52680,1.28819979455573
"983",52681,1.31876041555863
"984",52682,1.31720430107527
"985",52683,1.36572199730094
"986",52684,1.32273872586949
"987",52685,1.39405931674421
"988",52686,1.36177156177156
"989",52687,1.37473454001324
"990",52688,1.340980328058
"991",52689,1.31411374174965
"992",52690,1.3141225337487
"993",52691,1.36035650396116
"994",52692,1.33688100517369
"995",52693,1.32506318875746
"996",52694,1.32177470911648
"997",52695,1.34920634920635
"998",52696,1.29374794803246
"999",52697,1.22074468085106
"1000",52698,1.33011583011583
"1001",52699,1.36509958548175
