"","id","degree"
"1",51699,38.4041727821355
"2",51700,32.8925970808718
"3",51701,14.7712800451433
"4",51702,21.2898494470339
"5",51703,11.9488393270003
"6",51704,40.5223565808591
"7",51705,34.7249168892395
"8",51706,46.8629020594016
"9",51707,40.5497298632602
"10",51708,0.783449096522163
"11",51709,42.5115564854502
"12",51710,17.1495992087073
"13",51711,4.13454067390439
"14",51712,12.0764382299116
"15",51713,21.6583191863392
"16",51714,32.3347309709929
"17",51715,15.6030090325728
"18",51716,1.36914544746466
"19",51717,16.242317868463
"20",51718,49.9447284251677
"21",51719,14.4308773227545
"22",51720,49.100913265902
"23",51721,29.8530207047278
"24",51722,32.5305875622455
"25",51723,17.8846395226509
"26",51724,20.6488974236308
"27",51725,39.5798578274418
"28",51726,43.0052163623921
"29",51727,49.4851665140701
"30",51728,5.15746870933675
"31",51729,21.6478302650168
"32",51730,25.1087151279392
"33",51731,17.700367799971
"34",51732,5.10055415345864
"35",51733,4.9866427317099
"36",51734,2.03183936389299
"37",51735,0.236401981134197
"38",51736,0.506026280531117
"39",51737,4.06643641495044
"40",51738,2.71549163778195
"41",51739,35.467998249971
"42",51740,2.15760325733645
"43",51741,12.9750124139758
"44",51742,8.04108590130849
"45",51743,17.9147717323784
"46",51744,25.3378706144686
"47",51745,39.4819346468924
"48",51746,11.7460009303376
"49",51747,19.4457106312484
"50",51748,21.9618541590156
"51",51749,6.24201673922231
"52",51750,24.7719114372621
"53",51751,5.40532273492521
"54",51752,5.65561298881908
"55",51753,25.2531063975571
"56",51754,17.1358078919319
"57",51755,22.7947084946633
"58",51756,27.0765643226373
"59",51757,3.27386133010257
"60",51758,4.24304872918322
"61",51759,29.1940905919378
"62",51760,3.56509038311786
"63",51761,40.8910254936335
"64",51762,43.9910524037541
"65",51763,20.515659940701
"66",51764,2.38851622099511
"67",51765,0.885140244011648
"68",51766,25.7819650938356
"69",51767,27.2249551198205
"70",51768,18.6698938145248
"71",51769,46.9079103106416
"72",51770,15.2725058679781
"73",51771,33.3084269872253
"74",51772,16.1996330687336
"75",51773,26.4912155800403
"76",51774,40.9034788422286
"77",51775,2.92041385588248
"78",51776,0.635229321303837
"79",51777,39.9271082013698
"80",51778,14.3887107675156
"81",51779,49.7318206570296
"82",51780,1.31294295477718
"83",51781,19.0336511374061
"84",51782,31.4673227365639
"85",51783,40.3923516387799
"86",51784,35.6159781454461
"87",51785,12.0672854728457
"88",51786,20.6216668414101
"89",51787,29.1085082501032
"90",51788,28.862463295915
"91",51789,37.5610943492499
"92",51790,44.967019621844
"93",51791,22.6326452911293
"94",51792,30.8139810819642
"95",51793,44.2632864294815
"96",51794,27.7064901034185
"97",51795,NA
"98",51796,17.2891506800706
"99",51797,1.82952648771995
"100",51798,16.2120354054407
"101",51799,11.4835858227803
"102",51800,9.67587581828917
"103",51801,32.2626144542391
"104",51802,45.2620091924295
"105",51803,13.4884649469534
"106",51804,23.667510029436
"107",51805,13.4066408582464
"108",51806,14.7737516706384
"109",51807,25.7138296605527
"110",51808,32.4809855097461
"111",51809,10.9594886807514
"112",51810,9.09556739255252
"113",51811,29.8173108815235
"114",51812,5.62321016033264
"115",51813,47.0292393706084
"116",51814,2.60152882068838
"117",51815,18.0373477330871
"118",51816,29.0644300909623
"119",51817,20.9072636385051
"120",51818,1.50079058599604
"121",51819,14.4220255746602
"122",51820,12.2403118000085
"123",51821,10.9954698596188
"124",51822,5.48085890916059
"125",51823,35.625977402461
"126",51824,1.32995373272559
"127",51825,33.1795268688459
"128",51826,0.0853793013330239
"129",51827,19.269686894941
"130",51828,4.62318318279611
"131",51829,17.1891521300213
"132",51830,36.7209039280003
"133",51831,1.80134321169378
"134",51832,7.91647414383587
"135",51833,4.9088830136243
"136",51834,6.44600426609096
"137",51835,1.08989012504147
"138",51836,6.580891627677
"139",51837,11.3249205808342
"140",51838,11.5451303784523
"141",51839,4.23789775571526
"142",51840,28.125788961319
"143",51841,20.92005167053
"144",51842,33.8555834128909
"145",51843,1.48183318987533
"146",51844,3.45452675943047
"147",51845,7.53587592977696
"148",51846,2.90452623775675
"149",51847,0.778896625859112
"150",51848,4.65035929370557
"151",51849,28.8402321697282
"152",51850,30.5737645240208
"153",51851,2.82731838833485
"154",51852,6.39092298554338
"155",51853,36.3148110478487
"156",51854,19.9316390827369
"157",51855,2.36645815870951
"158",51856,21.7102240132495
"159",51857,5.86027190224756
"160",51858,15.1814910199151
"161",51859,43.4557000893217
"162",51860,6.55172813723613
"163",51861,5.55453650413242
"164",51862,13.0270832459149
"165",51863,48.1724179594842
"166",51864,30.9699954181505
"167",51865,3.02255180228595
"168",51866,32.601360226144
"169",51867,3.20573102023893
"170",51868,47.9713240879098
"171",51869,36.5778270356963
"172",51870,6.56191583757167
"173",51871,11.048826417264
"174",51872,0.914842386065488
"175",51873,12.556951768455
"176",51874,7.71357897476165
"177",51875,16.5210112510917
"178",51876,15.6656434268703
"179",51877,46.6039611458829
"180",51878,37.6683976199338
"181",51879,11.8675338381838
"182",51880,21.7471303821422
"183",51881,41.7969461714748
"184",51882,15.9245253395057
"185",51883,2.28131532736912
"186",51884,20.8052601401484
"187",51885,10.2658857873264
"188",51886,29.0496817021915
"189",51887,28.925351533965
"190",51888,38.8879543717834
"191",51889,24.3920786561595
"192",51890,10.5223045171475
"193",51891,16.2302534013598
"194",51892,5.23353107823552
"195",51893,37.5862803091109
"196",51894,15.9489606663907
"197",51895,37.9985015853373
"198",51896,39.0213291981294
"199",51897,15.1858196680072
"200",51898,39.3275312138197
"201",51899,3.35185273725747
"202",51900,28.3535120195523
"203",51901,1.50947578054203
"204",51902,0.367251264022594
"205",51903,7.63075671347332
"206",51904,12.5795775551807
"207",51905,23.8775671957366
"208",51906,11.6497169766587
"209",51907,39.8062724225341
"210",51908,40.6840146869463
"211",51909,43.4382438514147
"212",51910,40.6469912110078
"213",51911,40.5415559144204
"214",51912,3.62927257498958
"215",51913,44.0093324545537
"216",51914,5.92751537814317
"217",51915,43.3792987948895
"218",51916,49.8774057785809
"219",51917,14.5862534756946
"220",51918,21.3503440946469
"221",51919,49.8379710695365
"222",51920,2.15783815811252
"223",51921,43.8701480413508
"224",51922,13.7102502882706
"225",51923,15.2707219972479
"226",51924,38.5469063962926
"227",51925,30.0790407108271
"228",51926,34.1512985605046
"229",51927,2.07034336806752
"230",51928,34.307229287168
"231",51929,24.9518384517477
"232",51930,31.0046327217497
"233",51931,6.55258893702829
"234",51932,3.13622079709693
"235",51933,3.66545150348187
"236",51934,28.6847027155712
"237",51935,14.9008900394318
"238",51936,41.9638490090444
"239",51937,47.0221719713177
"240",51938,10.008944313153
"241",51939,30.0132921019886
"242",51940,6.38712717522631
"243",51941,33.0418741262742
"244",51942,14.9674421926302
"245",51943,27.3562250731
"246",51944,5.03904640598533
"247",51945,1.84683617910001
"248",51946,17.7920833670704
"249",51947,10.3177003635836
"250",51948,32.5604302584423
"251",51949,17.4333256993268
"252",51950,2.6068853133078
"253",51951,41.9943397079727
"254",51952,10.5173528856946
"255",51953,6.35801136363181
"256",51954,12.0640293508426
"257",51955,7.09949848467302
"258",51956,6.41432603689837
"259",51957,47.7483107128583
"260",51958,11.1794562242838
"261",51959,27.5465410723213
"262",51960,33.091568721697
"263",51961,36.9753886959397
"264",51962,23.5122535697234
"265",51963,43.4008197286389
"266",51964,30.7735403530368
"267",51965,19.8637208204392
"268",51966,31.2876918392907
"269",51967,39.7997479622771
"270",51968,44.2114583302293
"271",51969,31.2296897201519
"272",51970,26.538936426369
"273",51971,29.3613160199259
"274",51972,13.6670289730552
"275",51973,0.961642902341638
"276",51974,2.00840911110813
"277",51975,4.13086341333036
"278",51976,32.6995729044707
"279",51977,0.863718120051701
"280",51978,5.92360457152125
"281",51979,32.4642978415941
"282",51980,14.9106203986936
"283",51981,6.47953622151644
"284",51982,31.5920275549343
"285",51983,20.3065033787053
"286",51984,14.1994733390082
"287",51985,21.8068175452461
"288",51986,6.51869449300191
"289",51987,32.5807116470799
"290",51988,1.79943720404016
"291",51989,34.8083280116327
"292",51990,5.44838234636078
"293",51991,9.74449735730521
"294",51992,17.7163145870291
"295",51993,33.8981121199307
"296",51994,47.4466052923699
"297",51995,32.5124894145869
"298",51996,45.3673687593554
"299",51997,27.1179223536321
"300",51998,10.5129004466717
"301",51999,7.62849279946303
"302",52000,43.2269682339903
"303",52001,43.3925061634428
"304",52002,0.585267006901878
"305",52003,27.3678938538242
"306",52004,16.3688570982719
"307",52005,35.1191566173563
"308",52006,3.43491132799739
"309",52007,32.000067848653
"310",52008,15.1774606764243
"311",52009,1.92517683816473
"312",52010,25.4710779289015
"313",52011,40.5668429465997
"314",52012,30.9569898248897
"315",52013,31.3001895726885
"316",52014,32.8943005534465
"317",52015,29.6066142371456
"318",52016,12.6693401673377
"319",52017,40.6338350855236
"320",52018,3.58609325489159
"321",52019,48.9170896026278
"322",52020,8.88644904809945
"323",52021,9.83595474935127
"324",52022,49.1842787715916
"325",52023,16.6189871036308
"326",52024,22.660451677834
"327",52025,7.90381705128681
"328",52026,22.4593893078511
"329",52027,2.54657245286311
"330",52028,27.2663836523609
"331",52029,33.5941002847837
"332",52030,6.1312754086453
"333",52031,39.2474825000077
"334",52032,3.99105730705353
"335",52033,26.931986345419
"336",52034,49.6513925884436
"337",52035,21.6971596475888
"338",52036,35.7471567917064
"339",52037,34.9897739047311
"340",52038,21.1374037254517
"341",52039,2.16779700469983
"342",52040,39.8624348192783
"343",52041,47.3018320178498
"344",52042,28.6224805901436
"345",52043,7.84721952115886
"346",52044,20.6578910825029
"347",52045,37.3362402739354
"348",52046,43.9987348299488
"349",52047,5.63139149470457
"350",52048,14.9716052653208
"351",52049,37.7529671508613
"352",52050,37.6041782030711
"353",52051,4.51860160834349
"354",52052,7.84703391064049
"355",52053,39.5560742420108
"356",52054,21.7549698813581
"357",52055,27.3749327629701
"358",52056,4.3802747941235
"359",52057,6.32867611757665
"360",52058,3.59557601315412
"361",52059,20.3450034569965
"362",52060,10.3477993196808
"363",52061,32.0544007898814
"364",52062,13.5929646952967
"365",52063,22.2494629496293
"366",52064,42.4982907166094
"367",52065,1.02520471840888
"368",52066,0.548124244542554
"369",52067,41.8737287868468
"370",52068,46.7921073564857
"371",52069,6.19992006086587
"372",52070,15.4534921299721
"373",52071,10.6417365139097
"374",52072,0.411147005527866
"375",52073,24.0069808961829
"376",52074,0.663737204852651
"377",52075,4.50321257465163
"378",52076,11.0638252243038
"379",52077,11.9415716281872
"380",52078,15.1390468623302
"381",52079,37.7014615967126
"382",52080,26.3559200931939
"383",52081,44.7360289489102
"384",52082,39.1007856276164
"385",52083,5.42384489458569
"386",52084,47.2240189217475
"387",52085,43.8270830144778
"388",52086,25.1615660276825
"389",52087,24.8992995560457
"390",52088,47.6006478747283
"391",52089,30.2771134616681
"392",52090,7.00929629483912
"393",52091,10.8762802790997
"394",52092,29.0136123119457
"395",52093,26.9830876040721
"396",52094,34.308685860438
"397",52095,8.9292576110554
"398",52096,38.6085846864478
"399",52097,45.4724264894648
"400",52098,18.1949531718969
"401",52099,9.86963758721905
"402",52100,20.85577618303
"403",52101,37.2520135342196
"404",52102,10.8500151044014
"405",52103,18.8307935712061
"406",52104,40.9948534495359
"407",52105,1.56035019894507
"408",52106,39.3237807920418
"409",52107,44.1450246004207
"410",52108,42.9812007659192
"411",52109,10.1096253001541
"412",52110,4.08340718070618
"413",52111,46.607400638291
"414",52112,20.5901926401808
"415",52113,36.5690403923522
"416",52114,26.6919773012714
"417",52115,0.641693208587263
"418",52116,34.2703702990144
"419",52117,13.0596779869949
"420",52118,29.2175452531828
"421",52119,48.8717279261741
"422",52120,14.6884084693351
"423",52121,2.48992044852859
"424",52122,38.1334030307493
"425",52123,18.6546124511091
"426",52124,7.34344997948949
"427",52125,42.2449409527464
"428",52126,13.0848395835821
"429",52127,36.5798057247821
"430",52128,49.9782673858727
"431",52129,41.3502374361857
"432",52130,20.6403274408378
"433",52131,30.7968309612635
"434",52132,26.7553429360291
"435",52133,30.9842738153815
"436",52134,39.1745683879806
"437",52135,8.08962995202714
"438",52136,12.1090285025685
"439",52137,25.5256762673038
"440",52138,25.5872177510491
"441",52139,33.864775111603
"442",52140,45.2617158105752
"443",52141,45.3271982860329
"444",52142,45.1833157766107
"445",52143,28.6624436650788
"446",52144,2.97400713140937
"447",52145,3.09778134739672
"448",52146,17.6371334827427
"449",52147,3.63643919997205
"450",52148,21.3979109940087
"451",52149,44.7052512086703
"452",52150,44.8776794510522
"453",52151,0.816532338613199
"454",52152,8.13304816218367
"455",52153,2.98569808709614
"456",52154,40.0031317369688
"457",52155,20.8716422104631
"458",52156,35.0667204202503
"459",52157,2.90417607960535
"460",52158,47.2878589944322
"461",52159,23.7197686606541
"462",52160,33.321375900872
"463",52161,3.66370676656242
"464",52162,45.6381244101436
"465",52163,44.8243208934635
"466",52164,2.56825009625051
"467",52165,1.09218690079107
"468",52166,39.3425356189622
"469",52167,2.22655978895239
"470",52168,7.57055623459553
"471",52169,1.73279151846942
"472",52170,47.1332536069098
"473",52171,5.03015410703902
"474",52172,35.8445849945961
"475",52173,45.2615470215202
"476",52174,19.0930590597183
"477",52175,42.4801018795158
"478",52176,44.9655837876956
"479",52177,15.6607600294987
"480",52178,34.5179348562598
"481",52179,1.43133932776546
"482",52180,20.6237004441909
"483",52181,17.4737756518344
"484",52182,37.1444089328998
"485",52183,33.8436277202654
"486",52184,8.72640433550173
"487",52185,18.4947148772374
"488",52186,20.4449377123855
"489",52187,11.3183826956263
"490",52188,40.7370671355748
"491",52189,8.21795276942904
"492",52190,0.837507635024142
"493",52191,32.8103231630605
"494",52192,46.4803546177934
"495",52193,18.7008680260327
"496",52194,41.0821530553721
"497",52195,43.9648188089548
"498",52196,5.94970092977039
"499",52197,35.7790765572918
"500",52198,43.5508097759102
"501",52199,42.2845090291745
"502",52200,36.0862975429222
"503",52201,2.28496042754304
"504",52202,43.8865438844341
"505",52203,40.2591367651572
"506",52204,36.0976205758936
"507",52205,1.30091206139064
"508",52206,50.4779205490614
"509",52207,30.8365530930646
"510",52208,31.8684289204956
"511",52209,4.49915274725003
"512",52210,35.5571856524059
"513",52211,42.595359258902
"514",52212,17.379204456424
"515",52213,49.8047473495029
"516",52214,31.7935771912286
"517",52215,13.7899258071991
"518",52216,0.634430846644331
"519",52217,4.28642252333043
"520",52218,17.0878150861197
"521",52219,2.33974875526752
"522",52220,33.9018561938663
"523",52221,39.9079734965805
"524",52222,21.9089046059313
"525",52223,34.5972116123613
"526",52224,14.1912899790046
"527",52225,10.7223795938134
"528",52226,49.350710821759
"529",52227,44.2639585848202
"530",52228,5.24484828438721
"531",52229,26.5262212192463
"532",52230,14.5949838519411
"533",52231,31.4884287644575
